id	text	count
5.71365e+17	experimenting hashbrown shape #workingateat24means	3
5.68858e+17	writes shit @eat24 deserves huge bonus	3
5.62024e+17	gosh remember guy #mobilechat mt @adland aired #superbowl ad	3
5.67093e+17	@eat24 talk pizza yesterday made pizza ordered today	3
5.66401e+17	@eat24 #foodhaiku salty french fry perfect compliment beef lule wrap	3
5.64874e+17	@sidecar launch nationwide sameday delivery service partner @eat24	3
5.69716e+17	hahahaha commercial @realgilbert @snoopdogg epic #brandbowl #oscars	3
5.62032e+17	@eat24 @turbotax ad talked claim chicken wing dependent	3
5.66235e+17	wait introduce animal @beat24films #indiefilm #fakedog #needsmust	3
5.65183e+17	yelp buy delivery network 134m ramp food ope	3
5.6903e+17	@eat24 #protip burger slider cut piece	3
5.65021e+17	@alexxthegreat24 @sammyabdel man face killer id honestly	3
5.63959e+17	@eat24 raisin lot wisdom dont interrupt theyre speaking	3
5.62137e+17	honesty @eat24 save	3
5.71167e+17	@alexxthegreat24 @bossswhittt brother proposal 2015 senior night handshake goal	3
5.69872e+17	@alexxthegreat24 sick tired cold weather rft	3
5.70029e+17	@eat24 bummed put chicken sandwich inside burger talk morning	3
5.68319e+17	funnyinformative @eat24 explains whyhow porn site ad shame raw #bigdata play	3
5.69994e+17	@mueller21 @kylethegreat24 @teamseff @reynoldsqb2 @tannerwright12 @gibbymckee great senior night sad miss #2015rocks	3
5.62806e+17	loyal @eat24 customer service legitimately	3
5.62613e+17	@jpeelauthor reading #thegirlinseat24b greatwish time day enjoying kindle anytime @itsmrsmoran	3
5.65003e+17	@kylethegreat24 @edgepositive follow people people send nice dm	3
5.61946e+17	generic celebrity endorsement meet food delivery app @eat24s #superbowl spot #sb49	3
5.66691e+17	@alexxthegreat24 happy star weekend	3
5.62025e+17	@eat24 @mdehaaff @snoopdogg @realgilbert taste commercial rivaled taste egg roll	3
5.628e+17	@seat24charlie doesnt #mbta employ snowplow blade train chicago #mbta #bosnow #mbtafail	3
5.62494e+17	@eat24 thousand lonely bacon cheeseburger waiting special meet tonight	3
5.65497e+17	yelp larger bite local market acquisition yelp	3
5.6522e+17	process purchase @eat24 @yelp acquisition year love	3
5.69337e+17	writes @eat24 fine print hero enjoy read ramblings	3
5.62799e+17	youre gonna dry rub chicken breast	3
5.64249e+17	loving speed ordering @eat24 #nomnomnom	3
5.68729e+17	@trithegreat243 yeah day school	3
5.69392e+17	@eat24 hotdog burger frank #corny	3
5.67776e+17	ordered delivery @eat24 loving shared cart system split bill send order awesome	3
5.66103e+17	@eat24 baba ganoush mentor teenage eggplant #foodfacts	3
5.68902e+17	@maevri316 @swooz1e hail glorious	3
5.62681e+17	foow @trethegreat24 #wku	3
5.69652e+17	@alexxthegreat24 @patronisdead happy birthday legend	3
5.64923e+17	candy desk candy drawer #workingateat24means	3
5.6563e+17	customer service unparalleled @eat24	3
5.65204e+17	yelp buy delivery network 134m ramp food operation #foodtech #acquisition	3
5.63505e+17	ordered food @yelpcincy delivery @eat24 10 minute #amazed #yummy	3
5.63503e+17	couldnt @eat24 made easier	3
5.70667e+17	@eat24 bring back stuffed waffle important	3
5.71492e+17	made entire day cry complete ineptitude relationship @eat24 life partner	3
5.66384e+17	great news israeli tech yelp acquires 134 million	3
5.68549e+17	@eat24 nap trouble summon sauce particu	3
5.71038e+17	@alexxthegreat24 @jacobmaclas @thecurlycarly @kalebmiddleton @pottsbrandy @jessjohnson444 ive gay knew	3
5.64914e+17	@eat24 @baaaconmfb @shaylaren @durtytimmy restaurant carry good	3
5.65628e+17	#dailysifter @yelp acquires food delivery service @eat24 134 million @wired	3
5.65795e+17	#startups #trending yelp buy online food ordering service 134 million #apple #business	3
5.68952e+17	record @eat24 commercial @snoopdogg gilbert gottfried literally favorite thing history thing	3
5.68611e+17	@eat24 making lazy	3
5.70479e+17	@eat24 hawaiian roll crust ham pineapple jalapeno #pizzaideas	3
5.62109e+17	@eat24 give hour sleep site worthy snoop gilbert #itsthateasy	3
5.62463e+17	@eat24 lol cutest operate company twitter hug	3
5.69185e+17	god love @eat24 #lazy #enablers	3
5.65447e+17	#latism14 report story @anathegreat24 @vividiaz1126 @routeofthesun	3
5.67403e+17	@tiffwalentiny @justamanda421 time friend unicorn high five trex outer space	3
5.68114e+17	holy shit gotta check email @eat24 @yelp married taco delivered 5 star auto repair	3
5.62683e+17	@kylethegreat24 signing tomorrow 4c 1140 youre lunch homeroom	3
5.70392e+17	@eat24 challenge accepted 3	3
5.64932e+17	ordering food @eat24 kitchen 1 star yelp	3
5.69322e+17	@eat24 named coupon code travis24 selfaware question discount	3
5.63514e+17	@eat24 donut lover pizza make happen	3
5.61274e+17	@itsmrsmoran @jpeelauthor whoohoo #sale #thegirlinseat24b #99c friend	3
5.62098e+17	@mattdagreat24 productive busy lazy	3
5.65269e+17	yelping company gain meaning #yelp buy food ordering service @eat24 134m	3
5.68819e+17	week top #foodtech news @yelp acquires @eat24 @hormelfoods talk buy @applegate	3
5.68627e+17	@alexxthegreat24 pretty @mufasaearly	3
5.69724e+17	@eat24 expected food cold ordering india restaurant hollywood horrible customer service	3
5.6389e+17	@eat24 pizza coupon code dominos24 pizza pizza pizza make pizza hap	3
5.66439e+17	@alexxthegreat24 @connorowens1122 wanna hear joke york education	3
5.65246e+17	congratulation friend @eat24 134 million acquisition @yelp selling tasty	3
5.69323e+17	skipped gym ordered delivery @eat24 body tapped dick	3
5.64233e+17	@eat24 coupon code dominos24 doesnt care order pizza save money	3
5.63171e+17	@clevergirl @eat24 put @luxrco #leanux weekend coupon code order sushi	3
5.68624e+17	set @eat24 homepage	3
5.68554e+17	@eat24 slip onion ring finger let	3
5.6423e+17	unsubscribe @eat24 coupon life commitment make	3
5.71423e+17	@threeltlbirds rarely tweet time cheese late fixed cheese late #eat24randomshoutout	3
5.65181e+17	yelp yelp acquires online food ordering service transaction valued 134 mln increasing q1fy15	3
5.70399e+17	@alexxthegreat24 @chancejust2x rn	3
5.61996e+17	@eat24 lime corona #firstworldproblems	3
5.67556e+17	order food @eat24 let #1sttimer #foodie	3
5.62716e+17	@eat24 life	3
5.65318e+17	yelp buy plan surpass grubhub	3
5.66435e+17	@alexxthegreat24 @ojdidntdoit made proud tonight	3
5.62723e+17	@eat24 copped	3
5.70407e+17	@alexxthegreat24 @shayygorgeous love dont change high key jealous af	2
5.6823e+17	@badmeat24 @nicklachey #2 city #xavier #letsgox	2
5.67723e+17	isnt @yelp bought 134m @ingridlunden @techcrunch	2
5.6418e+17	@slyflyandhigh stomach think downloading @eat24 app wiser decision agree	2
5.65231e+17	excited yelp	2
5.68229e+17	@alexxthegreat24 dem white	2
5.62067e+17	@kylethegreat24 dude madden simulation seahawks 2414 pat coming back winning 2824	2
5.70274e+17	@alexxthegreat24 white people wearing short snow ground @brandonmcghee22	2
5.65202e+17	yelp grab food delivery startup 134m facebook continues encroach @techcrunch	2
5.65612e+17	congrats vested @eat24 employee @yelp acquisition condolence fan back @grubhub #yelpsucks	2
5.65201e+17	yelp buy delivery network 134m ramp food operation @techcrunch	2
5.65161e+17	feel yelp acquisition fan wary	2
5.69361e+17	order 2 hour ago response restaurant support email @eat24 customer service fail	2
5.65201e+17	yelp acquires online food ordering service 134m cash stock @venturebeat	2
5.70406e+17	bacon soda bacon soda #coco #igotbakingsoda #soda #whatdoyoumeanthosearenttherightwords @eat24	2
5.64145e+17	@eat24 coupon code dominos24 @dominos message itll save dough	2
5.62061e+17	downloaded app lol fat	2
5.65254e+17	full stack @techcrunch yelp buy delivery network 134m ramp food operation #foodtech	2
5.69151e+17	mushroom swiss omelet #breakfast #larivieragourmet cold contact bring	2
5.65612e+17	yelp bolster platform acquisition #onlinemarketing	2
5.70049e+17	meal deliverysuch great service mom #mealdelivery #food #newmom @eat24	2
5.67754e+17	tonight dinner sponsored @eat24 ive weather people	2
5.65202e+17	yelp leapfrogged grubhub seamless 2 day partner sidecar yesterday yelp buy today interesting year ahead	2
5.65214e+17	yelp buy food ordering service 134 million show desire branc #tech #news	2
5.65445e+17	yelp acquires online food ordering service 134m cash stock	2
5.70408e+17	@alexxthegreat24	2
5.6516e+17	yelp acquires online food ordering service 134m cash stock mobile executive vb hosting	2
5.65267e+17	@eat24 chatting nate bay area he jersey mike love cooky told good place sf	2
5.71065e+17	food @eat24 app back watching cat video youtube	2
5.6562e+17	love @eat24	2
5.65241e+17	yelp buy #smb #advertising #smallbusiness #mobile #mobileapp	2
5.6918e+17	@alexxthegreat24 rip computer cop yeezys	2
5.66084e+17	@alexxthegreat24 @hoopmixonly asked dunked dude dunked mypark	2
5.65241e+17	needham company positively view yelp acquisition yelp	2
5.63108e+17	@coinne @fratellicafe guy @eat24 click @eat24 button	2
5.70824e+17	weather wonton soup regeneration @eat24 rescue	2
5.70408e+17	@alexxthegreat24 shoulda yall lazy school boutta snow mess spring break	2
5.65241e+17	yelp rbc capital reiterates outperform yelp acquisition	2
5.6608e+17	betting @doordash yelp gobble 134 million fight grubhub #marketing #mobile	2
5.62071e+17	grubhubs commercial eat24s commercial	2
5.67155e+17	@alexxthegreat24 nicki thick dance ariana thinking	2
5.62071e+17	@alexxthegreat24 @thalvorson11 goat people lol greatest time gawd	2
5.68601e+17	gonna grocery shopping nahhhh ordered chinese food @eat24	2
5.71767e+17	@alexxthegreat24 lol dude wide open shot time fails	2
5.69151e+17	arroz pollo burrrrrito #chicken #rice #guac #salsa #sourcream delivered	2
5.6206e+17	@adland hangry aired #superbowl ad @kiermackay @karajulianne	2
5.6523e+17	yelp take online foodordering service yelp	2
5.65253e+17	yelp buying smell desperation	2
5.65311e+17	@trithegreat243 @thatguyrome good defense good defense turn good offense dawg love expertise	2
5.63017e+17	@kylethegreat24 congratulation man love man incredibly proud	2
5.65263e+17	menu yelp ordering takeout	2
5.70261e+17	@ktownheat24 @salutemeslime @thatniggaliek dont muck talking goo woodman time	2
5.68586e+17	@bnh1313 @eat24 dont pant	2
5.69671e+17	@tstephen51 hate food fails wanna make thing email support@eat24com manager care	2
5.70039e+17	@eat24 picture action guy #seafoodqueen #crabsarehere	2
5.62959e+17	@jpeelauthor #thegirlinseat24b #99c amazing wellwritten emotionally engaging	2
5.66057e+17	@keizaron food @motodish38 @eat24 mysterious vday flower tomorrow mejust cuz	2
5.65421e+17	yelp buy make ordering takeout phone easier	2
5.68591e+17	@eat24 @bnh1313 food hit	2
5.62055e+17	@carynbrownkanto @eat24 @realgilbert 99 cent storehes cheap shop dollar store	2
5.71159e+17	@kylethegreat24 @edgegirlsbball @hayyyy @lilyhackney @tchillll kyle coming guy awesome	2
5.62877e+17	@eat24 @swimpatricia true love heart infects mind fill tummy #xoxo	2
5.65604e+17	@13milepost seat24charlie doesnt #mbta employ snowplow blade train	2
5.67666e+17	@trithegreat243 closed til 10 dh	2
5.65156e+17	yelp acquires online food ordering service 134m cash stock #business #startups	2
5.6542e+17	online food ordering market heat yelp snap	2
5.63131e+17	@eat24 pancake nutella bacon burrito	2
5.67661e+17	@trithegreat243 tri shut	2
5.69353e+17	@eat24 coolest brand account twitter tweet fun	2
5.65158e+17	yelp acquires online food ordering service 134m cash stock @newsrepublic	2
5.71054e+17	blogger style #socialwardrobe #fashionblogger #outfit #streetstyle	2
5.68212e+17	@alexxthegreat24 espn app homie	2
5.6518e+17	yelp buy delivery network 134m ramp food operation #technology #tech	2
5.62061e+17	apparently perfect munchies	2
5.652e+17	congrats awesome folk @eat24 acquisition awesome thing guy deserve	2
5.62061e+17	coo commercial bro gotta isnt snoop hungry #superbowlcommercials	2
5.65265e+17	@eat24 forgot cookie ordered make drive back 65 refund sad feel cheap	2
5.6206e+17	commercial @eisdragongaming favpart sb @simplybirdman @duckkillerpjt @misslisanna	2
5.65429e+17	yelp hungry diner @qz yelp compra caccia food delivery ordering restaurant booking online	2
5.6303e+17	celery stick fight #workingateat24means	2
5.6206e+17	munchies king #powermove @snoopdogg	2
5.68218e+17	@trithegreat243 tony carr	2
5.65253e+17	yelp bought dont cook shop wear pant	2
5.66063e+17	yelp buy food delivery service #yelp #delivery	2
5.6887e+17	@woridstarhlphop weird dude turn @alexxthegreat24 vergin	2
5.68587e+17	@eat24 @bnh1313 pantslessly photo live magic	2
5.65159e+17	yelp yelp raised guidance buying share 5	2
5.64112e+17	@eat24 man made waffle sandwich #youtherealmvp	2
5.70262e+17	@ktownheat24 @salutemeslime called open dont time gonna close	2
5.6206e+17	win	2
5.63024e+17	congratulation friend @kylethegreat24 signing ohio dominican today love ky proud	2
5.65222e+17	yelp acquires online food ordering service 134m cash stock @venturebeat	2
5.70064e+17	@alexxthegreat24 @chanelpuke 7th grader wild	2
5.65168e+17	yelp buy 134 million	2
5.67797e+17	@eat24 bite burger	2
5.69731e+17	@eat24 @realgilbert @snoopdogg deserved prop made laugh loud bonus #brandbowl #oscars #epic	2
5.65206e+17	hm @verge yelp buy food ordering service 134 million	2
5.65271e+17	fuck yelp @wired yelp buying food delivery service	2
5.63184e+17	straight @eat24 changed game ive sushi sweatpants watch girl great	2
5.65271e+17	yelp acquires online food ordering service 134m cash stock	2
5.63182e+17	@alexxthegreat24 @imshmackedgirls east carolina university	2
5.70695e+17	@alexxthegreat24 gonna snowed psn athegreat24k feeling bold squad test @shakennbake @b	2
5.64261e+17	@alexxthegreat24 dude back hyping @johndoe2023 free styling	2
5.65173e+17	#leadership yelp gobble 134 million fight grubhub fight food delivery #expert	2
5.66685e+17	@timetoeat247 goal perfectly replicate mr coynes vaguely disapproving slightly amused smirk	2
5.65635e+17	credit suisse yelp acquisition yelp	2
5.62854e+17	@mattdagreat24 winning #goals	2
5.66133e+17	@eat24 alive youre hero blush	2
5.66683e+17	@alexxthegreat24 header	2
5.68628e+17	@alexxthegreat24 @freshprincepapi pulling	2
5.71363e+17	boy @kylethegreat24 avi	2
5.63176e+17	@yesitscurtcurt @givemeabeat24 babe #goals	2
5.6527e+17	@yelp delivers acquiring food ordering platform @eat24	2
5.66124e+17	meant @mattdagreat24	2
5.68627e+17	@alexxthegreat24 pretty af	2
5.67203e+17	@alexxthegreat24 @dopeinkpics bet looooong time	2
5.64266e+17	great customer service daniel @eat24 fault bonehead give guy raise	2
5.6319e+17	feeling pretty #hangry ordered bite eat @eat24 @youtube #sausalito	2
5.70068e+17	thing yall dont understand	2
5.65328e+17	woah yelp buy food ordering service 134 million @verge #foodtech #foodstartups	2
5.7007e+17	@champthagreat24 check newest sound chrome prod @classikyhe	2
5.6892e+17	@yagirlishit @ktownheat24 blue moon	2
5.6892e+17	@thatniggaliek @ktownheat24 popped yesterday	2
5.66225e+17	@alexxthegreat24 waited til today listen drake fire lol	2
5.65255e+17	yelp buy online food ordering service 134 million	2
5.63204e+17	model gotta eat skill posing cooking @eat24 #busybeeorlazy @shitamodelsays	2
5.67804e+17	@alexxthegreat24 made tattoo	2
5.68919e+17	@eat24	2
5.68919e+17	@yagirlishit @ktownheat24 nigga gonna pop	2
5.65206e+17	@eat24 door #foodfilms	2
5.70696e+17	@alexxthegreat24 @garretth140 snorted	2
5.65326e+17	grubhubs ceo responds yelp purchase business usual	2
5.65476e+17	ma yelp acquires food delivery app #merger #acquisition	2
5.70695e+17	@alexxthegreat24 @missisabellaa finally 18 dang	2
5.70293e+17	@eat24 wouldnt actual bacon ready	2
5.67212e+17	@alexxthegreat24 dont 9 lol rmft	2
5.65232e+17	yelp delivery business acquisition #tech #technology	2
5.70695e+17	@alexxthegreat24 @scienceporn spread word yoooooooooooooooooooo @lambolambo300	2
5.65466e+17	congrats @eat24 134 million acquisition started 2 #israelis #sanfrancisco #startupnation	2
5.65269e+17	yelp gobble 134 million fight grubhub #food @forbes	2
5.64205e+17	birthday ill @eat24 deliver dinner indian night clothes crown	2
5.65315e+17	@eat24 bought @yelp worst day whats house card exclusively streamed myspace user	2
